datetime,temp_f,precip_in,rain_in,apparent_temp_f,weather_code_hourly,is_daylight
2021-01-01 00:00:00,55.7537,0.2,0.2,52.714794,51.0,0
2021-01-01 01:00:00,56.2937,1.0,1.0,52.978466,55.0,0
2021-01-01 02:00:00,56.9237,0.1,0.1,53.419502,51.0,0
2021-01-01 03:00:00,57.8237,0.7,0.7,54.86516,53.0,0
2021-01-01 04:00:00,58.3637,0.2,0.2,55.439594,51.0,0
2021-01-01 05:00:00,58.1837,0.5,0.5,55.485806,53.0,0
2021-01-01 06:00:00,58.6337,0.5,0.5,55.747498,53.0,0
2021-01-01 07:00:00,59.9837,0.0,0.0,57.6325,3.0,0
2021-01-01 08:00:00,60.6137,1.5,1.5,57.983437,61.0,1
2021-01-01 09:00:00,61.5137,3.6,3.6,58.897434,63.0,1
2021-01-01 10:00:00,61.7837,3.5,3.5,59.657135,63.0,1
2021-01-01 11:00:00,62.7737,5.8,5.8,61.517876,63.0,1
2021-01-01 12:00:00,64.1237,8.4,8.4,64.79149,65.0,1
2021-01-01 13:00:00,64.483696,10.9,10.9,65.03545,65.0,1
2021-01-01 14:00:00,64.9337,3.3,3.3,66.47155,63.0,1
2021-01-01 15:00:00,67.093704,0.0,0.0,67.941956,3.0,1
2021-01-01 16:00:00,67.2737,0.0,0.0,67.29968,3.0,1
2021-01-01 17:00:00,66.2837,0.0,0.0,67.066605,3.0,1
2021-01-01 18:00:00,65.203705,0.0,0.0,65.54796,3.0,0
2021-01-01 19:00:00,63.6737,0.1,0.1,63.72425,51.0,0
2021-01-01 20:00:00,61.8737,0.0,0.0,62.750343,3.0,0
2021-01-01 21:00:00,60.7037,0.0,0.0,60.679688,3.0,0
2021-01-01 22:00:00,59.8937,0.0,0.0,59.596493,3.0,0
2021-01-01 23:00:00,59.083702,0.0,0.0,58.710365,3.0,0
2021-01-02 00:00:00,58.0037,0.0,0.0,57.607292,2.0,0
2021-01-02 01:00:00,56.7437,0.0,0.0,55.60511,1.0,0
2021-01-02 02:00:00,55.8437,0.0,0.0,53.869976,0.0,0
2021-01-02 03:00:00,54.2237,0.0,0.0,51.902763,1.0,0
2021-01-02 04:00:00,52.5137,0.0,0.0,50.3079,3.0,0
2021-01-02 05:00:00,51.0737,0.0,0.0,48.701405,3.0,0
2021-01-02 06:00:00,49.7237,0.0,0.0,47.08089,3.0,0
2021-01-02 07:00:00,48.4637,0.0,0.0,46.598495,3.0,0
2021-01-02 08:00:00,48.0137,0.0,0.0,46.064247,3.0,1
2021-01-02 09:00:00,50.8037,0.0,0.0,49.165398,3.0,1
2021-01-02 10:00:00,53.2337,0.0,0.0,51.292156,1.0,1
2021-01-02 11:00:00,55.6637,0.0,0.0,54.696964,2.0,1
2021-01-02 12:00:00,57.9137,0.0,0.0,57.4634,3.0,1
2021-01-02 13:00:00,60.3437,0.0,0.0,58.973278,3.0,1
2021-01-02 14:00:00,61.9637,0.0,0.0,60.591087,2.0,1
2021-01-02 15:00:00,62.9537,0.0,0.0,61.27079,1.0,1
2021-01-02 16:00:00,62.8637,0.0,0.0,61.067,3.0,1
2021-01-02 17:00:00,61.243702,0.0,0.0,60.922108,3.0,1
2021-01-02 18:00:00,57.0137,0.0,0.0,55.939346,3.0,0
2021-01-02 19:00:00,53.8637,0.0,0.0,52.879593,3.0,0
2021-01-02 20:00:00,54.9437,0.0,0.0,54.18928,3.0,0
2021-01-02 21:00:00,53.9537,0.0,0.0,52.43751,3.0,0
2021-01-02 22:00:00,54.2237,0.0,0.0,51.480446,3.0,0
2021-01-02 23:00:00,53.9537,0.0,0.0,50.38386,1.0,0
2021-01-03 00:00:00,50.9837,0.0,0.0,46.46879,0.0,0
2021-01-03 01:00:00,49.0037,0.0,0.0,42.95727,0.0,0
2021-01-03 02:00:00,46.4837,0.0,0.0,40.189514,2.0,0
2021-01-03 03:00:00,44.7737,0.0,0.0,37.589867,3.0,0
2021-01-03 04:00:00,43.2437,0.0,0.0,34.82438,2.0,0
2021-01-03 05:00:00,41.7137,0.0,0.0,33.25645,3.0,0
2021-01-03 06:00:00,40.9037,0.0,0.0,31.645208,3.0,0
2021-01-03 07:00:00,40.7237,0.0,0.0,31.180483,3.0,0
2021-01-03 08:00:00,40.453697,0.0,0.0,30.749285,3.0,1
2021-01-03 09:00:00,40.7237,0.0,0.0,31.35981,3.0,1
2021-01-03 10:00:00,41.7137,0.0,0.0,32.533195,3.0,1
2021-01-03 11:00:00,42.8837,0.0,0.0,33.650723,3.0,1
2021-01-03 12:00:00,44.1437,0.0,0.0,35.22482,3.0,1
2021-01-03 13:00:00,45.4037,0.0,0.0,36.704433,3.0,1
2021-01-03 14:00:00,46.6637,0.0,0.0,38.26285,2.0,1
2021-01-03 15:00:00,47.833702,0.0,0.0,39.300095,3.0,1
2021-01-03 16:00:00,47.563698,0.0,0.0,38.864803,3.0,1
2021-01-03 17:00:00,45.9437,0.0,0.0,38.23116,3.0,1
2021-01-03 18:00:00,43.6037,0.0,0.0,36.93777,3.0,0
2021-01-03 19:00:00,40.453697,0.0,0.0,34.246017,3.0,0
2021-01-03 20:00:00,39.4637,0.0,0.0,32.920677,3.0,0
2021-01-03 21:00:00,38.833702,0.0,0.0,32.239872,2.0,0
2021-01-03 22:00:00,37.7537,0.0,0.0,31.519787,2.0,0
2021-01-03 23:00:00,36.7637,0.0,0.0,30.73101,0.0,0
2021-01-04 00:00:00,35.4137,0.0,0.0,29.539295,0.0,0
2021-01-04 01:00:00,34.9637,0.0,0.0,28.694191,0.0,0
2021-01-04 02:00:00,34.6937,0.0,0.0,28.201506,0.0,0
2021-01-04 03:00:00,34.1537,0.0,0.0,28.008493,0.0,0
2021-01-04 04:00:00,33.7037,0.0,0.0,27.193829,0.0,0
2021-01-04 05:00:00,33.7037,0.0,0.0,26.813005,0.0,0
2021-01-04 06:00:00,33.6137,0.0,0.0,26.626112,0.0,0
2021-01-04 07:00:00,33.8837,0.0,0.0,26.201233,0.0,0
2021-01-04 08:00:00,33.3437,0.0,0.0,26.022894,0.0,1
2021-01-04 09:00:00,37.1237,0.0,0.0,30.19717,0.0,1
2021-01-04 10:00:00,41.9837,0.0,0.0,35.712616,0.0,1
2021-01-04 11:00:00,45.9437,0.0,0.0,40.089886,0.0,1
2021-01-04 12:00:00,48.9137,0.0,0.0,43.364357,0.0,1
2021-01-04 13:00:00,51.3437,0.0,0.0,45.915817,2.0,1
2021-01-04 14:00:00,52.9637,0.0,0.0,47.265884,2.0,1
2021-01-04 15:00:00,53.8637,0.0,0.0,48.629845,1.0,1
2021-01-04 16:00:00,54.0437,0.0,0.0,49.149826,2.0,1
2021-01-04 17:00:00,51.4337,0.0,0.0,48.052124,2.0,1
2021-01-04 18:00:00,48.1037,0.0,0.0,43.408115,3.0,0
2021-01-04 19:00:00,45.2237,0.0,0.0,39.984924,3.0,0
2021-01-04 20:00:00,46.8437,0.0,0.0,41.43315,1.0,0
2021-01-04 21:00:00,47.563698,0.0,0.0,41.366203,3.0,0
2021-01-04 22:00:00,48.7337,0.0,0.0,42.754986,3.0,0
2021-01-04 23:00:00,47.2937,0.0,0.0,41.06552,2.0,0
2021-01-05 00:00:00,45.0437,0.8,0.8,39.291798,53.0,0
2021-01-05 01:00:00,44.5937,0.2,0.2,38.72882,51.0,0
2021-01-05 02:00:00,44.1437,0.0,0.0,38.65138,2.0,0
2021-01-05 03:00:00,43.7837,0.2,0.2,38.552536,51.0,0
2021-01-05 04:00:00,44.1437,0.0,0.0,38.97046,3.0,0
2021-01-05 05:00:00,44.5037,0.0,0.0,39.50287,3.0,0
2021-01-05 06:00:00,43.7837,0.0,0.0,38.40845,1.0,0
2021-01-05 07:00:00,44.7737,0.0,0.0,38.915146,0.0,0
2021-01-05 08:00:00,43.333702,0.0,0.0,37.122166,0.0,1
2021-01-05 09:00:00,45.3137,0.0,0.0,39.2955,0.0,1
2021-01-05 10:00:00,47.9237,0.0,0.0,40.39792,1.0,1
2021-01-05 11:00:00,49.813698,0.0,0.0,42.04513,1.0,1
2021-01-05 12:00:00,51.2537,0.0,0.0,43.095497,1.0,1
2021-01-05 13:00:00,52.1537,0.0,0.0,43.353436,2.0,1
2021-01-05 14:00:00,52.5137,0.0,0.0,43.67482,2.0,1
2021-01-05 15:00:00,52.6937,0.0,0.0,43.708595,1.0,1
2021-01-05 16:00:00,52.4237,0.0,0.0,43.628242,0.0,1
2021-01-05 17:00:00,50.6237,0.0,0.0,43.43763,0.0,1
2021-01-05 18:00:00,46.2137,0.0,0.0,39.867737,0.0,0
2021-01-05 19:00:00,43.6937,0.0,0.0,37.260094,0.0,0
2021-01-05 20:00:00,43.1537,0.0,0.0,36.54503,0.0,0
2021-01-05 21:00:00,41.8037,0.0,0.0,34.55894,0.0,0
2021-01-05 22:00:00,39.8237,0.0,0.0,32.167618,0.0,0
2021-01-05 23:00:00,37.9337,0.0,0.0,30.255333,0.0,0
2021-01-06 00:00:00,36.6737,0.0,0.0,28.929775,0.0,0
2021-01-06 01:00:00,35.5037,0.0,0.0,28.031246,0.0,0
2021-01-06 02:00:00,34.3337,0.0,0.0,27.130047,0.0,0
2021-01-06 03:00:00,33.2537,0.0,0.0,26.087677,0.0,0
2021-01-06 04:00:00,32.5337,0.0,0.0,25.134527,0.0,0
2021-01-06 05:00:00,31.8137,0.0,0.0,24.368298,3.0,0
2021-01-06 06:00:00,30.9137,0.0,0.0,23.951504,3.0,0
2021-01-06 07:00:00,30.8237,0.0,0.0,23.985424,1.0,0
2021-01-06 08:00:00,30.0137,0.0,0.0,23.32396,1.0,1
2021-01-06 09:00:00,34.0637,0.0,0.0,27.315989,3.0,1
2021-01-06 10:00:00,38.9237,0.0,0.0,33.558773,3.0,1
2021-01-06 11:00:00,43.1537,0.0,0.0,38.1877,3.0,1
2021-01-06 12:00:00,46.2137,0.0,0.0,41.496437,3.0,1
2021-01-06 13:00:00,47.9237,0.0,0.0,43.066776,3.0,1
2021-01-06 14:00:00,49.4537,0.0,0.0,44.664482,3.0,1
2021-01-06 15:00:00,50.1737,0.0,0.0,45.60192,3.0,1
2021-01-06 16:00:00,49.9937,0.0,0.0,46.046455,3.0,1
2021-01-06 17:00:00,48.4637,0.0,0.0,45.780098,3.0,1
2021-01-06 18:00:00,47.4737,0.0,0.0,43.29487,3.0,0
2021-01-06 19:00:00,43.333702,0.0,0.0,37.979782,3.0,0
2021-01-06 20:00:00,42.2537,0.0,0.0,36.78071,3.0,0
2021-01-06 21:00:00,43.4237,0.0,0.0,38.85454,3.0,0
2021-01-06 22:00:00,40.0937,0.0,0.0,34.865074,3.0,0
2021-01-06 23:00:00,39.7337,0.0,0.0,34.392002,3.0,0
2021-01-07 00:00:00,39.3737,0.0,0.0,33.461544,3.0,0
2021-01-07 01:00:00,38.7437,0.0,0.0,32.3881,3.0,0
2021-01-07 02:00:00,38.0237,0.0,0.0,31.116371,3.0,0
2021-01-07 03:00:00,38.1137,0.0,0.0,30.98171,3.0,0
2021-01-07 04:00:00,37.4837,0.0,0.0,29.92717,3.0,0
2021-01-07 05:00:00,36.8537,0.0,0.0,29.200249,3.0,0
2021-01-07 06:00:00,36.0437,0.0,0.0,27.868805,1.0,0
2021-01-07 07:00:00,35.8637,0.0,0.0,27.154324,3.0,0
2021-01-07 08:00:00,35.6837,0.0,0.0,27.44466,3.0,1
2021-01-07 09:00:00,37.7537,0.0,0.0,28.299818,3.0,1
2021-01-07 10:00:00,40.0937,0.0,0.0,30.834024,2.0,1
2021-01-07 11:00:00,43.333702,0.0,0.0,33.75495,3.0,1
2021-01-07 12:00:00,43.6937,0.0,0.0,33.83287,3.0,1
2021-01-07 13:00:00,45.2237,0.0,0.0,35.61895,3.0,1
2021-01-07 14:00:00,45.3137,0.0,0.0,36.748283,3.0,1
2021-01-07 15:00:00,45.583702,0.1,0.1,36.983105,51.0,1
2021-01-07 16:00:00,42.5237,1.3,1.3,33.758675,61.0,1
2021-01-07 17:00:00,40.813698,1.2,1.2,31.182077,55.0,1
2021-01-07 18:00:00,40.9937,0.0,0.0,31.01899,3.0,0
2021-01-07 19:00:00,38.1137,0.4,0.4,28.573893,51.0,0
2021-01-07 20:00:00,38.4737,0.2,0.2,29.024853,51.0,0
2021-01-07 21:00:00,38.3837,0.1,0.1,28.935024,51.0,0
2021-01-07 22:00:00,38.3837,0.1,0.1,29.35671,51.0,0
2021-01-07 23:00:00,38.3837,0.1,0.1,30.220055,51.0,0
2021-01-08 00:00:00,38.5637,0.2,0.2,30.095072,51.0,0
2021-01-08 01:00:00,38.3837,0.2,0.2,29.863224,51.0,0
2021-01-08 02:00:00,38.3837,0.1,0.1,30.742512,51.0,0
2021-01-08 03:00:00,38.2937,0.2,0.2,31.347069,51.0,0
2021-01-08 04:00:00,38.2037,0.2,0.2,32.381573,51.0,0
2021-01-08 05:00:00,38.0237,0.3,0.3,32.097996,51.0,0
2021-01-08 06:00:00,37.8437,0.2,0.2,31.765707,51.0,0
2021-01-08 07:00:00,38.0237,0.1,0.1,32.314903,51.0,0
2021-01-08 08:00:00,37.9337,0.1,0.1,31.945023,51.0,1
2021-01-08 09:00:00,38.2037,0.1,0.1,31.998041,51.0,1
2021-01-08 10:00:00,38.9237,0.1,0.1,32.596394,51.0,1
2021-01-08 11:00:00,38.7437,0.2,0.2,32.472183,51.0,1
2021-01-08 12:00:00,38.833702,0.3,0.3,31.837675,51.0,1
2021-01-08 13:00:00,39.3737,0.4,0.4,31.574734,51.0,1
2021-01-08 14:00:00,39.8237,0.2,0.2,31.149075,51.0,1
2021-01-08 15:00:00,40.453697,0.0,0.0,31.535683,3.0,1
2021-01-08 16:00:00,40.0937,0.0,0.0,30.856955,3.0,1
2021-01-08 17:00:00,39.0137,0.0,0.0,29.77171,3.0,1
2021-01-08 18:00:00,38.2037,0.0,0.0,29.19863,3.0,0
2021-01-08 19:00:00,37.1237,0.0,0.0,27.725155,3.0,0
2021-01-08 20:00:00,36.4037,0.0,0.0,26.265167,3.0,0
2021-01-08 21:00:00,35.8637,0.0,0.0,25.939825,3.0,0
2021-01-08 22:00:00,35.5037,0.0,0.0,25.717384,3.0,0
2021-01-08 23:00:00,34.3337,0.0,0.0,24.724407,2.0,0
2021-01-09 00:00:00,33.9737,0.0,0.0,24.202438,3.0,0
2021-01-09 01:00:00,32.8937,0.0,0.0,22.97094,3.0,0
2021-01-09 02:00:00,32.8037,0.0,0.0,22.929564,3.0,0
2021-01-09 03:00:00,33.1637,0.0,0.0,22.92601,3.0,0
2021-01-09 04:00:00,33.2537,0.0,0.0,22.876638,0.0,0
2021-01-09 05:00:00,31.5437,0.0,0.0,21.580486,0.0,0
2021-01-09 06:00:00,31.1837,0.0,0.0,21.183985,0.0,0
2021-01-09 07:00:00,31.9937,0.0,0.0,22.609652,0.0,0
2021-01-09 08:00:00,31.9937,0.0,0.0,22.54235,2.0,1
2021-01-09 09:00:00,34.0637,0.0,0.0,23.47966,0.0,1
2021-01-09 10:00:00,35.7737,0.0,0.0,25.054115,2.0,1
2021-01-09 11:00:00,37.4837,0.0,0.0,27.076841,2.0,1
2021-01-09 12:00:00,38.833702,0.0,0.0,28.400312,0.0,1
2021-01-09 13:00:00,40.453697,0.0,0.0,30.122604,0.0,1
2021-01-09 14:00:00,41.7137,0.0,0.0,31.335543,0.0,1
2021-01-09 15:00:00,41.8937,0.0,0.0,31.427965,0.0,1
2021-01-09 16:00:00,41.263702,0.0,0.0,30.825476,0.0,1
2021-01-09 17:00:00,39.6437,0.0,0.0,29.720245,0.0,1
2021-01-09 18:00:00,36.8537,0.0,0.0,27.681961,0.0,0
2021-01-09 19:00:00,31.0037,0.0,0.0,21.350409,0.0,0
2021-01-09 20:00:00,29.7437,0.0,0.0,19.875042,0.0,0
2021-01-09 21:00:00,28.9337,0.0,0.0,18.832443,0.0,0
2021-01-09 22:00:00,28.3937,0.0,0.0,18.319479,0.0,0
2021-01-09 23:00:00,27.8537,0.0,0.0,17.829456,0.0,0
2021-01-10 00:00:00,27.1337,0.0,0.0,17.43539,0.0,0
2021-01-10 01:00:00,26.1437,0.0,0.0,16.985199,0.0,0
2021-01-10 02:00:00,25.3337,0.0,0.0,16.714773,0.0,0
2021-01-10 03:00:00,24.4337,0.0,0.0,16.688412,2.0,0
2021-01-10 04:00:00,23.9837,0.0,0.0,16.536898,1.0,0
2021-01-10 05:00:00,23.5337,0.0,0.0,16.426321,0.0,0
2021-01-10 06:00:00,23.0837,0.0,0.0,16.171673,0.0,0
2021-01-10 07:00:00,24.0737,0.0,0.0,17.070051,0.0,0
2021-01-10 08:00:00,25.5137,0.0,0.0,18.671467,0.0,1
2021-01-10 09:00:00,30.9137,0.0,0.0,24.154255,2.0,1
2021-01-10 10:00:00,35.8637,0.0,0.0,28.774195,3.0,1
2021-01-10 11:00:00,39.8237,0.0,0.0,33.019077,3.0,1
2021-01-10 12:00:00,42.703697,0.0,0.0,36.359867,3.0,1
2021-01-10 13:00:00,44.3237,0.0,0.0,38.66678,3.0,1
2021-01-10 14:00:00,45.4037,0.0,0.0,39.787785,3.0,1
2021-01-10 15:00:00,45.4937,0.0,0.0,39.555344,3.0,1
2021-01-10 16:00:00,45.4037,0.0,0.0,39.63343,3.0,1
2021-01-10 17:00:00,44.5037,0.0,0.0,39.37168,3.0,1
2021-01-10 18:00:00,38.1137,0.0,0.0,32.17024,0.0,0
2021-01-10 19:00:00,35.1437,0.0,0.0,28.49336,0.0,0
2021-01-10 20:00:00,39.2837,0.0,0.0,33.437878,3.0,0
2021-01-10 21:00:00,38.6537,0.0,0.0,32.16655,3.0,0
2021-01-10 22:00:00,40.0937,0.0,0.0,33.220627,1.0,0
2021-01-10 23:00:00,37.8437,0.0,0.0,31.92505,2.0,0
2021-01-11 00:00:00,37.5737,0.0,0.0,32.397987,3.0,0
2021-01-11 01:00:00,35.4137,0.0,0.0,29.941133,3.0,0
2021-01-11 02:00:00,35.8637,0.0,0.0,30.251865,3.0,0
2021-01-11 03:00:00,36.5837,0.0,0.0,31.573963,3.0,0
2021-01-11 04:00:00,36.5837,0.0,0.0,31.51885,3.0,0
2021-01-11 05:00:00,37.1237,0.0,0.0,31.985174,3.0,0
2021-01-11 06:00:00,37.3037,0.0,0.0,31.787727,3.0,0
2021-01-11 07:00:00,37.4837,0.4,0.4,31.191021,51.0,0
2021-01-11 08:00:00,38.2037,0.0,0.0,31.90378,3.0,1
2021-01-11 09:00:00,39.1037,0.0,0.0,33.075485,3.0,1
2021-01-11 10:00:00,39.1037,0.8,0.7,32.892242,71.0,1
2021-01-11 11:00:00,40.0037,0.7,0.7,33.50706,53.0,1
2021-01-11 12:00:00,40.5437,0.4,0.4,34.5116,51.0,1
2021-01-11 13:00:00,43.333702,0.2,0.2,37.43451,51.0,1
2021-01-11 14:00:00,41.8937,0.6,0.6,36.77955,53.0,1
2021-01-11 15:00:00,41.3537,1.6,1.6,35.74471,61.0,1
2021-01-11 16:00:00,41.4437,0.5,0.5,36.000496,53.0,1
2021-01-11 17:00:00,40.9937,1.1,1.1,35.463634,55.0,1
2021-01-11 18:00:00,40.453697,0.2,0.2,34.90419,51.0,0
2021-01-11 19:00:00,39.5537,0.0,0.0,33.727394,3.0,0
2021-01-11 20:00:00,39.6437,0.6,0.6,33.932774,53.0,0
2021-01-11 21:00:00,39.5537,0.5,0.5,34.031654,53.0,0
2021-01-11 22:00:00,39.5537,0.3,0.3,33.972023,51.0,0
2021-01-11 23:00:00,39.5537,0.1,0.1,34.424107,51.0,0
2021-01-12 00:00:00,39.5537,0.1,0.1,34.54956,51.0,0
2021-01-12 01:00:00,39.6437,0.0,0.0,34.559025,3.0,0
2021-01-12 02:00:00,39.5537,0.0,0.0,34.049026,3.0,0
2021-01-12 03:00:00,39.5537,0.0,0.0,34.196213,3.0,0
2021-01-12 04:00:00,39.4637,0.0,0.0,34.45382,3.0,0
2021-01-12 05:00:00,39.1037,0.0,0.0,33.81271,3.0,0
2021-01-12 06:00:00,38.2937,0.0,0.0,32.376186,3.0,0
2021-01-12 07:00:00,38.1137,0.0,0.0,31.224298,3.0,0
2021-01-12 08:00:00,37.9337,0.0,0.0,31.053099,3.0,1
2021-01-12 09:00:00,38.2037,0.0,0.0,30.883226,3.0,1
2021-01-12 10:00:00,38.5637,0.0,0.0,31.113918,3.0,1
2021-01-12 11:00:00,39.2837,0.0,0.0,31.85316,3.0,1
2021-01-12 12:00:00,40.6337,0.0,0.0,32.96824,3.0,1
2021-01-12 13:00:00,41.8037,0.0,0.0,34.204754,3.0,1
2021-01-12 14:00:00,43.2437,0.0,0.0,35.961353,3.0,1
2021-01-12 15:00:00,43.8737,0.0,0.0,36.893505,3.0,1
2021-01-12 16:00:00,44.4137,0.0,0.0,37.580864,3.0,1
2021-01-12 17:00:00,43.9637,0.0,0.0,36.994816,1.0,1
2021-01-12 18:00:00,40.2737,0.0,0.0,34.481857,0.0,0
2021-01-12 19:00:00,37.8437,0.0,0.0,31.5214,0.0,0
2021-01-12 20:00:00,36.3137,0.0,0.0,29.58039,0.0,0
2021-01-12 21:00:00,34.8737,0.0,0.0,28.104881,0.0,0
2021-01-12 22:00:00,33.7037,0.0,0.0,26.893864,0.0,0
2021-01-12 23:00:00,32.8937,0.0,0.0,25.895035,0.0,0
2021-01-13 00:00:00,32.0837,0.0,0.0,24.633554,0.0,0
2021-01-13 01:00:00,31.3637,0.0,0.0,23.898523,0.0,0
2021-01-13 02:00:00,30.5537,0.0,0.0,23.04862,0.0,0
2021-01-13 03:00:00,29.7437,0.0,0.0,22.064533,0.0,0
2021-01-13 04:00:00,29.0237,0.0,0.0,21.147709,0.0,0
2021-01-13 05:00:00,28.6637,0.0,0.0,20.506216,0.0,0
2021-01-13 06:00:00,28.2137,0.0,0.0,20.172333,0.0,0
2021-01-13 07:00:00,28.8437,0.0,0.0,20.191435,0.0,0
2021-01-13 08:00:00,28.7537,0.0,0.0,19.686918,2.0,1
2021-01-13 09:00:00,31.5437,0.0,0.0,22.48606,3.0,1
2021-01-13 10:00:00,35.9537,0.0,0.0,27.233812,3.0,1
2021-01-13 11:00:00,39.5537,0.0,0.0,32.04823,1.0,1
2021-01-13 12:00:00,43.2437,0.0,0.0,35.52714,0.0,1
2021-01-13 13:00:00,46.6637,0.0,0.0,39.501423,0.0,1
2021-01-13 14:00:00,48.9137,0.0,0.0,41.82647,1.0,1
2021-01-13 15:00:00,49.3637,0.0,0.0,41.53559,1.0,1
2021-01-13 16:00:00,47.833702,0.0,0.0,39.5448,1.0,1
2021-01-13 17:00:00,45.3137,0.0,0.0,38.641342,2.0,1
2021-01-13 18:00:00,41.263702,0.4,0.3,35.454105,71.0,0
2021-01-13 19:00:00,38.0237,0.0,0.0,31.782703,0.0,0
2021-01-13 20:00:00,38.2037,0.0,0.0,31.890648,1.0,0
2021-01-13 21:00:00,36.2237,0.0,0.0,29.229906,2.0,0
2021-01-13 22:00:00,34.7837,0.0,0.0,27.700684,0.0,0
2021-01-13 23:00:00,33.4337,0.0,0.0,26.30959,0.0,0
2021-01-14 00:00:00,32.0837,0.0,0.0,25.531738,0.0,0
2021-01-14 01:00:00,31.2737,0.0,0.0,24.820854,0.0,0
2021-01-14 02:00:00,30.6437,0.0,0.0,23.849766,0.0,0
2021-01-14 03:00:00,30.283699,0.0,0.0,23.414604,0.0,0
2021-01-14 04:00:00,30.1037,0.0,0.0,23.0243,0.0,0
2021-01-14 05:00:00,29.8337,0.0,0.0,22.80313,0.0,0
2021-01-14 06:00:00,29.203701,0.0,0.0,22.461496,0.0,0
2021-01-14 07:00:00,29.8337,0.0,0.0,22.980747,0.0,0
2021-01-14 08:00:00,29.1137,0.0,0.0,22.65121,0.0,1
2021-01-14 09:00:00,33.7937,0.0,0.0,27.26936,0.0,1
2021-01-14 10:00:00,39.1037,0.0,0.0,33.038357,0.0,1
2021-01-14 11:00:00,43.8737,0.0,0.0,38.015984,0.0,1
2021-01-14 12:00:00,47.7437,0.0,0.0,41.962,0.0,1
2021-01-14 13:00:00,50.3537,0.0,0.0,44.29975,0.0,1
2021-01-14 14:00:00,51.7037,0.0,0.0,45.02578,0.0,1
2021-01-14 15:00:00,52.1537,0.0,0.0,44.45919,0.0,1
2021-01-14 16:00:00,51.9737,0.0,0.0,43.872795,0.0,1
2021-01-14 17:00:00,50.2637,0.0,0.0,43.324368,0.0,1
2021-01-14 18:00:00,45.2237,0.0,0.0,39.000732,0.0,0
2021-01-14 19:00:00,43.4237,0.0,0.0,37.26907,0.0,0
2021-01-14 20:00:00,43.1537,0.0,0.0,36.510765,1.0,0
2021-01-14 21:00:00,42.6137,0.0,0.0,35.546684,2.0,0
2021-01-14 22:00:00,41.9837,0.0,0.0,34.93779,0.0,0
2021-01-14 23:00:00,41.263702,0.0,0.0,34.07045,2.0,0
2021-01-15 00:00:00,41.1737,0.0,0.0,33.576237,0.0,0
2021-01-15 01:00:00,40.9937,0.0,0.0,33.24557,0.0,0
2021-01-15 02:00:00,41.1737,0.0,0.0,33.789852,0.0,0
2021-01-15 03:00:00,41.1737,0.0,0.0,34.38895,1.0,0
2021-01-15 04:00:00,41.9837,0.0,0.0,35.57049,2.0,0
2021-01-15 05:00:00,42.6137,0.6,0.6,36.810097,53.0,0
2021-01-15 06:00:00,43.2437,0.6,0.6,37.49947,53.0,0
2021-01-15 07:00:00,44.1437,0.3,0.3,39.37752,51.0,0
2021-01-15 08:00:00,44.9537,0.0,0.0,38.86976,3.0,1
2021-01-15 09:00:00,44.0537,0.0,0.0,38.27039,2.0,1
2021-01-15 10:00:00,45.3137,0.0,0.0,37.992985,1.0,1
2021-01-15 11:00:00,46.9337,0.0,0.0,39.44168,0.0,1
2021-01-15 12:00:00,48.3737,0.0,0.0,40.620316,0.0,1
2021-01-15 13:00:00,49.4537,0.0,0.0,41.892,0.0,1
2021-01-15 14:00:00,50.4437,0.0,0.0,41.918045,0.0,1
2021-01-15 15:00:00,51.0737,0.0,0.0,40.41259,1.0,1
2021-01-15 16:00:00,50.4437,0.0,0.0,39.60544,0.0,1
2021-01-15 17:00:00,48.5537,0.0,0.0,38.85161,1.0,1
2021-01-15 18:00:00,45.0437,0.0,0.0,36.70336,1.0,0
2021-01-15 19:00:00,41.263702,0.0,0.0,34.54203,0.0,0
2021-01-15 20:00:00,42.4337,0.0,0.0,32.937748,0.0,0
2021-01-15 21:00:00,40.3637,0.0,0.0,30.96652,0.0,0
2021-01-15 22:00:00,38.5637,0.0,0.0,29.523664,0.0,0
2021-01-15 23:00:00,37.2137,0.0,0.0,27.703693,0.0,0
2021-01-16 00:00:00,37.6637,0.0,0.0,26.77246,0.0,0
2021-01-16 01:00:00,36.6737,0.0,0.0,26.238094,0.0,0
2021-01-16 02:00:00,35.5037,0.0,0.0,25.485834,0.0,0
2021-01-16 03:00:00,35.0537,0.0,0.0,24.886782,0.0,0
2021-01-16 04:00:00,34.2437,0.0,0.0,24.24229,0.0,0
2021-01-16 05:00:00,33.5237,0.0,0.0,23.689522,0.0,0
2021-01-16 06:00:00,32.9837,0.0,0.0,23.742115,0.0,0
2021-01-16 07:00:00,33.5237,0.0,0.0,24.317066,1.0,0
2021-01-16 08:00:00,33.9737,0.0,0.0,23.701363,1.0,1
2021-01-16 09:00:00,35.5937,0.0,0.0,24.963182,3.0,1
2021-01-16 10:00:00,36.5837,0.0,0.0,24.788132,0.0,1
2021-01-16 11:00:00,39.5537,0.0,0.0,26.367598,2.0,1
2021-01-16 12:00:00,40.7237,0.0,0.0,27.900309,3.0,1
2021-01-16 13:00:00,40.0937,0.0,0.0,27.130215,3.0,1
2021-01-16 14:00:00,40.6337,0.0,0.0,28.005112,3.0,1
2021-01-16 15:00:00,40.2737,0.0,0.0,28.251078,3.0,1
2021-01-16 16:00:00,40.1837,0.0,0.0,28.691309,3.0,1
